institution_id,inspection_date,institution_type,status,infrastructure_score,faculty_score,student_performance_score,compliance_level,overall_score
763,2023-09-18 16:47:46.633413,Engineering,Completed,0.5836606520005302,0.8185834166912498,0.6109899234051432,Fully Compliant,0.588607528439396
764,2024-05-28 16:47:46.633414,Engineering,In Progress,0.8903158587127786,0.7668773674258306,0.945729083807283,Fully Compliant,0.8475599079728837
765,2024-06-20 16:47:46.633416,Management,Completed,0.7918863902570559,0.6640902403906025,0.7413732899691104,Non-Compliant,0.8081203246653061
766,2024-07-23 16:47:46.633417,Architecture,Completed,0.9761108928487974,0.6683745609683392,0.8573047523089868,Fully Compliant,0.7414392670579217
767,2024-03-30 16:47:46.633419,Management,Scheduled,0.5212111491034459,0.7672579152651199,0.8870840310105318,Fully Compliant,0.6951628896307773
768,2023-12-25 16:47:46.633420,Architecture,In Progress,0.6326630687777335,0.9029131913102003,0.6051094251503549,Fully Compliant,0.9545312714483658
769,2024-03-22 16:47:46.633422,Architecture,In Progress,0.800776939649912,0.9591858587391154,0.660216598792228,Partially Compliant,0.5145618924945526
770,2024-05-05 16:47:46.633423,Pharmacy,Scheduled,0.6482799561029653,0.6336510649037531,0.9090830646437588,Fully Compliant,0.8845538717536496
771,2023-12-16 16:47:46.633425,Pharmacy,Completed,0.857212082035621,0.7572415630237604,0.6179532110054862,Non-Compliant,0.9509547858744444
772,2023-10-30 16:47:46.633426,Architecture,Completed,0.8795026412609654,0.6400982254891506,0.8763610800711108,Non-Compliant,0.723177289714963
773,2023-12-07 16:47:46.633428,Architecture,In Progress,0.5512579820332373,0.6066369922530391,0.9645953935446623,Partially Compliant,0.7753452457353234
774,2024-07-08 16:47:46.633429,Management,Completed,0.7569272321033839,0.8646874730575826,0.7739262238408042,Non-Compliant,0.9722318439410189
775,2024-01-08 16:47:46.633431,Management,Scheduled,0.754445277795528,0.8409797767866352,0.8449763724711333,Non-Compliant,0.6061387576427573
776,2024-01-22 16:47:46.633432,Pharmacy,Scheduled,0.6846403851077705,0.6652076455259545,0.8830583872246809,Partially Compliant,0.7600674238923424
777,2023-12-24 16:47:46.633433,Engineering,In Progress,0.966462431284836,0.6935251332372256,0.9070237893379856,Fully Compliant,0.7373605635641065
778,2023-10-23 16:47:46.633435,Architecture,Scheduled,0.9137531599366107,0.6094831014578074,0.6370320027140776,Partially Compliant,0.629196323935185
779,2024-05-11 16:47:46.633436,Management,Scheduled,0.8486046909548184,0.9339788822777615,0.4307580755055989,Fully Compliant,0.909296615186554
780,2023-12-20 16:47:46.633438,Pharmacy,In Progress,0.8571633178674988,0.9898762384194206,0.6411257627420437,Fully Compliant,0.949800297381618
781,2023-11-02 16:47:46.633439,Management,Scheduled,0.7308580719065596,0.6541838147178763,0.8042537378704538,Non-Compliant,0.8909662898941044
782,2024-02-06 16:47:46.633441,Architecture,Scheduled,0.960497260548288,0.6925900855061192,0.6702102314684757,Partially Compliant,0.5976794804243042
783,2024-01-15 16:47:46.633442,Architecture,Scheduled,0.8472977136266426,0.9473638095787736,0.8493778905162391,Non-Compliant,0.5433743177506908
784,2023-09-25 16:47:46.633444,Applied Arts and Crafts,Completed,0.8644905308279083,0.9705855191824739,0.6141894576811984,Non-Compliant,0.8027222426526712
785,2024-06-26 16:47:46.633445,Engineering,In Progress,0.9308454518936726,0.7678509531227241,0.7808464846624177,Fully Compliant,0.528547380254942
786,2024-06-17 16:47:46.633447,Applied Arts and Crafts,In Progress,0.6370357946710955,0.6202489889076296,0.5118518829123848,Non-Compliant,0.8364129442790421
787,2024-05-20 16:47:46.633448,Pharmacy,In Progress,0.9035354519333515,0.6157567334771278,0.8496216619869742,Partially Compliant,0.7652121101636213
788,2024-02-21 16:47:46.633450,Management,Completed,0.597620301478246,0.8295799464276041,0.7274175812878155,Non-Compliant,0.8313928663718317
789,2023-12-23 16:47:46.633451,Pharmacy,Completed,0.6726709761224439,0.7571580435572716,0.5224386331279604,Non-Compliant,0.795085386824872
790,2024-01-18 16:47:46.633453,Architecture,In Progress,0.6678052271349213,0.6114609710310618,0.5751467040986844,Fully Compliant,0.7113512847635863
791,2023-11-11 16:47:46.633454,Applied Arts and Crafts,Completed,0.9892627341945703,0.8333009569250227,0.8491652251490994,Partially Compliant,0.6004385900701141
792,2023-10-30 16:47:46.633456,Applied Arts and Crafts,In Progress,0.9282686118739634,0.6045210146356089,0.6895607413969125,Non-Compliant,0.6528510679052443
793,2024-05-25 16:47:46.633457,Applied Arts and Crafts,Completed,0.8505849307951299,0.9149487832597092,0.5296188642358434,Fully Compliant,0.7622502871094883
794,2023-09-28 16:47:46.633459,Pharmacy,Scheduled,0.863528380807695,0.7225731290813486,0.9803627142221786,Non-Compliant,0.825934046823803
795,2023-11-19 16:47:46.633460,Architecture,Scheduled,0.7810363972012855,0.6161032012036928,0.8290750118901328,Partially Compliant,0.8897415084422642
796,2023-10-01 16:47:46.633462,Management,In Progress,0.9735453335542595,0.8353408883932614,0.9742808995238776,Non-Compliant,0.8835853592245304
797,2023-09-19 16:47:46.633463,Management,Completed,0.7481293764411807,0.7590737657732218,0.656263027216206,Non-Compliant,0.9863443716305427
798,2023-10-28 16:47:46.633464,Pharmacy,Completed,0.6902588549349473,0.9895201653428598,0.6850602044150323,Fully Compliant,0.6429207243317048
799,2023-12-26 16:47:46.633466,Applied Arts and Crafts,Scheduled,0.5815176684657954,0.8176794650014809,0.9387731297110115,Non-Compliant,0.5355553541067184
800,2024-03-18 16:47:46.633467,Engineering,Scheduled,0.8931028261305289,0.7100956724148033,0.7150296041472308,Fully Compliant,0.6728284677709296
801,2023-10-01 16:47:46.633469,Pharmacy,Completed,0.8672219660377958,0.8837755458535899,0.8243673471434003,Partially Compliant,0.8716472376120383
802,2024-08-01 16:47:46.633470,Pharmacy,Completed,0.6921775192620674,0.7085968010170846,0.551303726497318,Non-Compliant,0.7190558255166476
803,2023-12-28 16:47:46.633472,Architecture,Completed,0.5125967069796147,0.961697316563026,0.6680358812215843,Partially Compliant,0.9088942152947097
804,2024-05-17 16:47:46.633473,Management,Completed,0.9194986638590054,0.7498887882029506,0.4740699194862131,Partially Compliant,0.7746631825930075
805,2024-07-11 16:47:46.633475,Pharmacy,Completed,0.5057089917270368,0.8199474251104821,0.523588021526177,Non-Compliant,0.9648958613152515
806,2024-06-11 16:47:46.633476,Pharmacy,Completed,0.8518498898145255,0.6202292415296915,0.4005660491605787,Fully Compliant,0.9739317209995344
807,2024-04-20 16:47:46.633478,Applied Arts and Crafts,In Progress,0.9851285548630285,0.7704484951808923,0.4235590309891962,Partially Compliant,0.5346522530093744
808,2023-11-20 16:47:46.633479,Applied Arts and Crafts,Completed,0.7188306640741018,0.9329454158643979,0.9863702939061576,Partially Compliant,0.7282067198562121
809,2024-04-15 16:47:46.633481,Engineering,Scheduled,0.6174867024979764,0.9222595221453368,0.5454122170820574,Non-Compliant,0.804844530624784
810,2024-02-29 16:47:46.633482,Architecture,In Progress,0.8524355050216909,0.6897274235414105,0.7979864257024012,Non-Compliant,0.6279362704061064
811,2023-10-06 16:47:46.633484,Engineering,Completed,0.9085640710077926,0.690431628404225,0.9034598192797669,Non-Compliant,0.7035383896894901
812,2023-12-02 16:47:46.633485,Applied Arts and Crafts,Scheduled,0.7732151580389237,0.9269221248852947,0.7303962755419385,Non-Compliant,0.8388407705588492
813,2023-09-26 16:47:46.633487,Management,In Progress,0.9835176376280731,0.9721593680677302,0.4918867000503737,Non-Compliant,0.6133671134491807
814,2024-06-23 16:47:46.633488,Applied Arts and Crafts,Scheduled,0.5258343608289806,0.6381443685092014,0.8368698624016998,Non-Compliant,0.8009906764872262
815,2024-07-28 16:47:46.633490,Architecture,Completed,0.7523977991522641,0.78002345577049,0.7601508460597498,Fully Compliant,0.848723914082153
816,2023-12-13 16:47:46.633491,Applied Arts and Crafts,Completed,0.859226973661275,0.7349817115856916,0.8387503536084251,Partially Compliant,0.5452481555479334
817,2024-07-09 16:47:46.633493,Architecture,Completed,0.9313202355745895,0.9482753821829757,0.8618479737142523,Fully Compliant,0.7487646580137264
818,2024-02-08 16:47:46.633494,Architecture,Completed,0.5896278059538951,0.6334099658720075,0.9852462206108471,Fully Compliant,0.6315400149620953
819,2024-04-27 16:47:46.633496,Architecture,In Progress,0.9000017408818407,0.684450377023215,0.7441379680160259,Non-Compliant,0.8621931779990223
820,2024-01-09 16:47:46.633497,Architecture,In Progress,0.7763535378592726,0.9009873350345977,0.6049846676143611,Partially Compliant,0.5947777542684702
821,2024-07-19 16:47:46.633499,Architecture,Scheduled,0.6982768409949816,0.6205175395924862,0.7890787341401423,Fully Compliant,0.9461189577690532
822,2024-01-04 16:47:46.633500,Management,Completed,0.5658575142895468,0.7970141522857157,0.4410644255455757,Non-Compliant,0.7154706682591634
823,2024-05-12 16:47:46.633501,Engineering,Scheduled,0.9326478794544562,0.776842813871888,0.9384383909929518,Non-Compliant,0.5990015151537768
824,2023-12-26 16:47:46.633503,Pharmacy,In Progress,0.5786366040898576,0.7337604715954994,0.47162860680291807,Partially Compliant,0.7190108981751646
825,2024-04-02 16:47:46.633504,Engineering,Completed,0.6548939296045496,0.7578289261275695,0.5967057027314909,Fully Compliant,0.7043718814042639
826,2024-03-01 16:47:46.633506,Architecture,Completed,0.6450227659812184,0.8119762347720931,0.8894472283756726,Fully Compliant,0.7144594797468551
827,2023-09-30 16:47:46.633507,Management,In Progress,0.9357070170954271,0.6645469433553532,0.7583874269984271,Fully Compliant,0.7927806467487235
828,2024-05-28 16:47:46.633509,Applied Arts and Crafts,In Progress,0.836351497104449,0.8287983513134372,0.6361813121664652,Non-Compliant,0.7605868624567688
829,2024-08-23 16:47:46.633510,Management,In Progress,0.8983406985956861,0.9221729317199945,0.6840613956250129,Partially Compliant,0.5748885658404513
830,2023-09-06 16:47:46.633512,Architecture,In Progress,0.6252339493962495,0.9040643719160636,0.9127284359213081,Partially Compliant,0.5327895363233182
831,2024-02-29 16:47:46.633513,Management,In Progress,0.8124370498034994,0.6615599618775094,0.6040026316359353,Fully Compliant,0.8647077243632703
832,2023-11-24 16:47:46.633515,Management,Completed,0.7858729915718743,0.6596997878965896,0.9217898108873028,Non-Compliant,0.7798587179641567
833,2024-02-18 16:47:46.633516,Architecture,In Progress,0.9164151883941356,0.7072697470979653,0.4528806585860149,Fully Compliant,0.6795003840396319
834,2023-09-14 16:47:46.633518,Management,Completed,0.9530435302406303,0.7444298905364148,0.8660790623251784,Partially Compliant,0.9041789112490369
835,2024-02-18 16:47:46.633519,Pharmacy,Completed,0.5060783857386935,0.763382232563393,0.9085285798328419,Non-Compliant,0.6940292371304785
836,2024-03-29 16:47:46.633521,Pharmacy,In Progress,0.8370099595293963,0.8718788867333381,0.5090905917024032,Fully Compliant,0.8979825448003038
837,2024-05-30 16:47:46.633522,Management,In Progress,0.5259178995598646,0.6226721728663341,0.6582079194233202,Fully Compliant,0.6528780637561873
838,2024-03-24 16:47:46.633524,Applied Arts and Crafts,Completed,0.774429332538678,0.6138690816904265,0.4992998647981934,Non-Compliant,0.5364226487725998
839,2024-07-01 16:47:46.633525,Architecture,In Progress,0.6438163645218391,0.7567642251775636,0.8239624773965306,Partially Compliant,0.9663198468999645
840,2024-05-01 16:47:46.633527,Pharmacy,In Progress,0.6533882997610706,0.8788654768551922,0.7212086608369941,Non-Compliant,0.6972755646406865
841,2024-07-11 16:47:46.633528,Applied Arts and Crafts,In Progress,0.6764792517261783,0.677374137182593,0.7811940080249926,Fully Compliant,0.8963462864246889
842,2023-11-28 16:47:46.633529,Management,Scheduled,0.8106462245248051,0.8566017925025007,0.5178921801737267,Fully Compliant,0.6395720666111522
843,2024-08-26 16:47:46.633531,Applied Arts and Crafts,Completed,0.6670249828343846,0.7039312551761198,0.5270475172314517,Fully Compliant,0.823182556061828
844,2024-05-31 16:47:46.633532,Engineering,Scheduled,0.8663495252951402,0.9544344435254065,0.42489839530594387,Fully Compliant,0.9366554366288642
845,2024-03-14 16:47:46.633534,Pharmacy,In Progress,0.7022636927869348,0.9582759777066466,0.5932405211174379,Partially Compliant,0.5208220111699902
846,2023-10-19 16:47:46.633535,Management,Scheduled,0.5341766001549793,0.7189148817125306,0.7358467968002049,Partially Compliant,0.9153178823430446
847,2024-08-09 16:47:46.633537,Architecture,In Progress,0.8918799212420536,0.6919975015852962,0.9147609483983973,Fully Compliant,0.7856665024859644
848,2023-10-10 16:47:46.633538,Management,Scheduled,0.642879162296353,0.7645215888264925,0.8001564684752084,Partially Compliant,0.8037358769542846
849,2024-08-30 16:47:46.633540,Architecture,In Progress,0.7163834397996314,0.6962126340720595,0.6612377940398508,Partially Compliant,0.7615790004029913
850,2024-04-20 16:47:46.633541,Management,Scheduled,0.8427219416109508,0.8689535373166815,0.9718720686364827,Partially Compliant,0.9372375516418212
851,2024-01-11 16:47:46.633543,Applied Arts and Crafts,Scheduled,0.666228078574356,0.9304258738193142,0.8315471203454992,Fully Compliant,0.5217166786178187
852,2024-08-19 16:47:46.633544,Applied Arts and Crafts,Scheduled,0.5282928280733579,0.8692368523644868,0.95809912171753,Non-Compliant,0.6305141957679241
853,2023-09-20 16:47:46.633546,Applied Arts and Crafts,Completed,0.6869605235064068,0.9297401788997398,0.7165527839632994,Non-Compliant,0.9378812694295777
854,2024-07-16 16:47:46.633547,Engineering,Scheduled,0.9722242913471517,0.7587968648829896,0.5553425648758837,Non-Compliant,0.876172851265978
855,2024-07-28 16:47:46.633549,Architecture,Completed,0.820867198649279,0.6625267882835443,0.4316960118188332,Fully Compliant,0.5088225800893029
856,2024-06-14 16:47:46.633550,Applied Arts and Crafts,In Progress,0.8357395743336035,0.8951803789590369,0.8356509108903103,Partially Compliant,0.7585031416048543
857,2024-01-26 16:47:46.633552,Engineering,Scheduled,0.81614107681882,0.7441898020566216,0.4727817988033205,Partially Compliant,0.7647863403563374
858,2023-11-04 16:47:46.633553,Architecture,In Progress,0.5994960694797185,0.868508330091653,0.5816650769631804,Fully Compliant,0.7004410675639552
859,2024-06-19 16:47:46.633555,Management,In Progress,0.70916693205114,0.7082575767927063,0.7194825447303385,Fully Compliant,0.6486966660309949
860,2023-11-23 16:47:46.633556,Engineering,Scheduled,0.8754698991816592,0.632491853922669,0.7386499526678486,Non-Compliant,0.840862425206171
861,2023-12-26 16:47:46.633558,Pharmacy,Completed,0.5506864487765796,0.9970327181951053,0.7603499181922816,Non-Compliant,0.603895232352377
862,2024-07-15 16:47:46.633560,Engineering,Scheduled,0.6389263880448561,0.6624806031722397,0.4997531982098204,Fully Compliant,0.899474281035853
863,2024-05-02 16:47:46.633562,Engineering,In Progress,0.6381595542329268,0.9953683975853924,0.6278424428929893,Non-Compliant,0.9015185803837359
864,2024-01-30 16:47:46.633563,Architecture,In Progress,0.7160094637972529,0.990911973026579,0.77031653627018,Partially Compliant,0.7076307187864103
865,2024-01-05 16:47:46.633565,Management,Scheduled,0.9901843704710925,0.9175272415632159,0.9818913187802708,Fully Compliant,0.6417740054548238
866,2024-07-06 16:47:46.633566,Pharmacy,Completed,0.533751273341911,0.8637691848327991,0.8365786826198132,Fully Compliant,0.6419390907953566
867,2023-09-16 16:47:46.633567,Applied Arts and Crafts,Completed,0.7593504971902976,0.8311228201004339,0.9535622542563746,Partially Compliant,0.741145661998105
868,2024-05-16 16:47:46.633569,Applied Arts and Crafts,In Progress,0.5896823410061052,0.9464406181511339,0.8573272349885063,Partially Compliant,0.8597896123746793
869,2023-10-17 16:47:46.633570,Engineering,In Progress,0.9853382727048721,0.7157758086477951,0.7550301813354403,Partially Compliant,0.6794343454969294
870,2024-07-14 16:47:46.633572,Architecture,Completed,0.5566517523637321,0.7870724849939508,0.5152140214818067,Non-Compliant,0.8050216727288757
871,2024-07-01 16:47:46.633573,Architecture,Scheduled,0.7018005011807956,0.8477559877466008,0.8000113911355078,Fully Compliant,0.6912422302912972
872,2023-09-29 16:47:46.633575,Applied Arts and Crafts,In Progress,0.868942492417303,0.7644761903477965,0.7740277395759443,Non-Compliant,0.6522615945756917
873,2024-08-05 16:47:46.633576,Pharmacy,Completed,0.8522772140137227,0.7709945816361071,0.7614815022743598,Partially Compliant,0.5124297579578971
874,2023-11-13 16:47:46.633578,Management,In Progress,0.7113643184469661,0.7321138670008337,0.6938715207929445,Non-Compliant,0.5019570528676953
875,2023-12-18 16:47:46.633579,Pharmacy,Scheduled,0.6732620839763591,0.8256927266738144,0.7171939623935654,Partially Compliant,0.6136038389160022
876,2024-08-23 16:47:46.633581,Management,Completed,0.6988061892764352,0.9402298112060464,0.6006655162708625,Non-Compliant,0.7032031434004977
877,2024-05-10 16:47:46.633582,Applied Arts and Crafts,In Progress,0.6321381315793196,0.6806113512025251,0.7115876155853819,Non-Compliant,0.9256305836810301
878,2023-09-11 16:47:46.633584,Management,Scheduled,0.6026664693533998,0.9737732155013765,0.518533543407087,Partially Compliant,0.8992421214652127
879,2023-12-22 16:47:46.633585,Architecture,In Progress,0.741519848779445,0.8756350614992918,0.8831046384162261,Non-Compliant,0.633582631293995
880,2024-03-04 16:47:46.633587,Engineering,Scheduled,0.6342668780338037,0.929309285072012,0.5114661728192247,Fully Compliant,0.6222702214921496
881,2024-02-06 16:47:46.633588,Engineering,Scheduled,0.6437308324486251,0.8224762770520047,0.4509797739336799,Non-Compliant,0.6136610355350137
882,2023-11-02 16:47:46.633589,Applied Arts and Crafts,Completed,0.8283780317372785,0.9118066805696254,0.6617476158142944,Non-Compliant,0.6696186702644336
883,2024-04-26 16:47:46.633591,Architecture,Scheduled,0.9842686658499461,0.6064801589357869,0.7949844637036371,Fully Compliant,0.7490993597808426
884,2024-07-06 16:47:46.633592,Pharmacy,In Progress,0.8018186002796875,0.9273521699118141,0.6626300949601248,Partially Compliant,0.7193338860157877
885,2024-01-30 16:47:46.633594,Architecture,Scheduled,0.5384897335324832,0.6160555436341466,0.5660524791707852,Fully Compliant,0.6091365993907469
886,2024-08-17 16:47:46.633595,Engineering,Scheduled,0.5377918069270335,0.955965350545145,0.7349027103342645,Non-Compliant,0.565225704971809
887,2024-08-03 16:47:46.633597,Engineering,Completed,0.975711610422783,0.9967850988954573,0.60820140124732,Partially Compliant,0.5062889062430977
888,2024-06-14 16:47:46.633598,Architecture,Scheduled,0.6486453951536668,0.7176269848707111,0.9597206140759799,Non-Compliant,0.576981619333252
889,2024-01-28 16:47:46.633600,Architecture,Scheduled,0.5460334930412377,0.6841274225143175,0.9535870837621433,Non-Compliant,0.8526781850970591
890,2023-09-01 16:47:46.633601,Engineering,In Progress,0.7995222935751908,0.9061453455432162,0.7014230919832573,Fully Compliant,0.6218192846727915
891,2024-03-30 16:47:46.633603,Pharmacy,Completed,0.8118243891451331,0.7012105363681013,0.5967303964109552,Fully Compliant,0.734300905060755
892,2024-08-17 16:47:46.633604,Applied Arts and Crafts,Completed,0.824252410059344,0.9462249532688813,0.8422794483739835,Partially Compliant,0.7956505744616224
893,2024-02-26 16:47:46.633606,Applied Arts and Crafts,Completed,0.6337010139287707,0.6411370368629906,0.42202776608984,Partially Compliant,0.9434204514158036
894,2023-10-24 16:47:46.633607,Architecture,Scheduled,0.5075553421072375,0.6503820785517432,0.6848614036261907,Partially Compliant,0.9444275491967098
895,2024-08-24 16:47:46.633609,Applied Arts and Crafts,Completed,0.9825076847272359,0.9916606220402462,0.6017940365622001,Non-Compliant,0.8728668668406795
896,2024-08-28 16:47:46.633610,Engineering,Scheduled,0.6254465228455512,0.8695355593080019,0.9523215310615328,Fully Compliant,0.5175784960242507
897,2024-05-12 16:47:46.633612,Engineering,Scheduled,0.8380131440262737,0.9387548897715812,0.4072018163636095,Fully Compliant,0.7875352095427075
898,2024-01-06 16:47:46.633613,Architecture,In Progress,0.8533149349393547,0.7297317509406072,0.7316889254310095,Fully Compliant,0.8932917354157532
899,2023-09-03 16:47:46.633614,Architecture,In Progress,0.8050037085397428,0.8705934998082417,0.8443981486399756,Partially Compliant,0.5086440223816816
900,2024-01-05 16:47:46.633616,Architecture,In Progress,0.6564536971068241,0.8376967309234389,0.6910107925144248,Fully Compliant,0.7748423068282891
901,2023-12-01 16:47:46.633618,Pharmacy,In Progress,0.6355481268820329,0.8412600480491788,0.45124181809763303,Fully Compliant,0.9288820728930147
902,2023-11-11 16:47:46.633619,Applied Arts and Crafts,In Progress,0.7988341413513516,0.8730129838150886,0.9834768340167414,Fully Compliant,0.7370510379211335
903,2024-01-17 16:47:46.633621,Architecture,Scheduled,0.9330478168058458,0.8301436692516394,0.7108062588256587,Partially Compliant,0.5020531014487242
904,2024-08-16 16:47:46.633622,Management,Scheduled,0.9733668644616977,0.7716249477210664,0.7685117465914069,Fully Compliant,0.5055066791678038
905,2024-02-21 16:47:46.633623,Management,Completed,0.5529529022018789,0.7103690777522187,0.5419658696245044,Partially Compliant,0.7083180187068753
906,2024-05-04 16:47:46.633625,Engineering,Scheduled,0.5774143062988599,0.9074325323652808,0.6900988510640823,Fully Compliant,0.5775043337083773
907,2024-08-03 16:47:46.633626,Applied Arts and Crafts,Scheduled,0.9723681293915398,0.6905089720012745,0.6574896951749931,Fully Compliant,0.8322253285466298
908,2024-02-11 16:47:46.633628,Architecture,In Progress,0.8682676141673963,0.8769417224617657,0.44493750520119024,Fully Compliant,0.8543996324530769
909,2024-07-23 16:47:46.633629,Management,Scheduled,0.9414969124148865,0.6933331290597307,0.46369621212848033,Partially Compliant,0.5889398977303143
910,2023-12-02 16:47:46.633631,Applied Arts and Crafts,In Progress,0.6013163170676716,0.8501320679817815,0.9024835117712647,Partially Compliant,0.9442666442622425
911,2024-01-13 16:47:46.633632,Engineering,Completed,0.7937929355547009,0.8988313068516116,0.5438919713239542,Fully Compliant,0.720953922489463
912,2024-06-06 16:47:46.633634,Pharmacy,Completed,0.8505697972087368,0.6874855555626157,0.5169749628991783,Non-Compliant,0.5714229537959619
913,2024-04-27 16:47:46.633635,Applied Arts and Crafts,Scheduled,0.8400559427234864,0.6239773203445232,0.7029468707500836,Partially Compliant,0.8821257990346978
914,2023-11-05 16:47:46.633637,Applied Arts and Crafts,Completed,0.7040758454333491,0.6523894971976696,0.8612482788175078,Partially Compliant,0.8949872500083864
915,2024-08-06 16:47:46.633638,Pharmacy,Scheduled,0.5076974458456542,0.8423987869084102,0.4371679111473928,Fully Compliant,0.8196477363327288
916,2024-04-08 16:47:46.633640,Applied Arts and Crafts,Completed,0.7914630284021316,0.9397785624902942,0.7460847517829535,Non-Compliant,0.9267327766012765
917,2024-08-18 16:47:46.633641,Engineering,In Progress,0.6265507695898044,0.6179987284941697,0.471526265704344,Fully Compliant,0.8686864860153356
918,2024-02-01 16:47:46.633643,Engineering,In Progress,0.7251271230714451,0.8936605036166585,0.4218766304953711,Partially Compliant,0.9411028686134952
919,2024-08-06 16:47:46.633644,Pharmacy,In Progress,0.9787905075419087,0.7365274583800209,0.43164637129733047,Partially Compliant,0.7169440242427397
920,2024-06-24 16:47:46.633645,Architecture,In Progress,0.6995176588212173,0.791411347967809,0.9004984649250648,Fully Compliant,0.8737985640497212
921,2024-06-25 16:47:46.633647,Management,Scheduled,0.9199008033322134,0.9715438199382262,0.47078349017683696,Fully Compliant,0.9998757817145222
922,2024-01-11 16:47:46.633648,Architecture,Completed,0.5942703028746256,0.7327886018943381,0.4270908186473752,Non-Compliant,0.8624655987598095
923,2024-05-14 16:47:46.633650,Applied Arts and Crafts,Scheduled,0.8362302490125144,0.7861347735757944,0.6627399322857473,Non-Compliant,0.5570918901185661
924,2024-04-07 16:47:46.633651,Management,In Progress,0.9885034772194717,0.6054729659042725,0.9063960831652149,Partially Compliant,0.7591593612145915
925,2024-05-12 16:47:46.633653,Pharmacy,Scheduled,0.5509465504364683,0.6326394880019354,0.5574450258935811,Non-Compliant,0.7936738956215139
926,2024-01-16 16:47:46.633654,Pharmacy,Completed,0.504159971113596,0.7034366364539136,0.6530275705155498,Non-Compliant,0.5871053375356955
927,2024-05-12 16:47:46.633656,Management,Scheduled,0.7167913963163072,0.6111408963284297,0.4239535195382508,Partially Compliant,0.9814458170890188
928,2024-07-28 16:47:46.633657,Engineering,Completed,0.5463127415256837,0.8525501304193004,0.6694471084809256,Partially Compliant,0.5877898888173081
929,2024-05-12 16:47:46.633659,Management,Scheduled,0.8741921748381156,0.770559342720649,0.7465678483822802,Partially Compliant,0.5887789598566113
930,2023-12-11 16:47:46.633660,Applied Arts and Crafts,Completed,0.9572743319242795,0.8192580810912088,0.7425442322512869,Partially Compliant,0.9575835689872775
931,2024-01-08 16:47:46.633662,Engineering,Completed,0.7170104863543794,0.6698588743585318,0.5994560153046191,Fully Compliant,0.7326027165608355
932,2024-06-09 16:47:46.633663,Pharmacy,In Progress,0.6293558210777205,0.7183728117746464,0.5893199083978813,Partially Compliant,0.5315941396372581
933,2024-07-20 16:47:46.633665,Management,Completed,0.7172016595033048,0.8655297899410901,0.46397417136195873,Partially Compliant,0.7990937499692643
934,2024-05-22 16:47:46.633666,Architecture,In Progress,0.8617239089250005,0.9861210894521599,0.6200789923877611,Partially Compliant,0.8009131743165239
935,2024-08-25 16:47:46.633668,Architecture,In Progress,0.5045270807901855,0.6201667094408837,0.4596968013237788,Non-Compliant,0.5322503793432809
936,2024-03-04 16:47:46.633669,Applied Arts and Crafts,In Progress,0.7947269947423485,0.9561537283421064,0.859957566827231,Partially Compliant,0.986261247816831
937,2023-11-23 16:47:46.633670,Architecture,Scheduled,0.8066458424436895,0.8307524805244834,0.9797645786489115,Fully Compliant,0.7720149826472877
938,2023-10-16 16:47:46.633672,Management,Scheduled,0.8188441234479678,0.8255678267022495,0.9820446740000242,Fully Compliant,0.7798978610898821
939,2024-01-18 16:47:46.633673,Management,Scheduled,0.6210110399904386,0.8001114140831042,0.9190426596252363,Partially Compliant,0.7600577072511973
940,2023-10-21 16:47:46.633675,Architecture,Scheduled,0.8570263616890634,0.6277576343616733,0.7604752896037714,Fully Compliant,0.8053658898223099
941,2023-09-01 16:47:46.633676,Management,Completed,0.5456957431658882,0.6359507406944642,0.8205194183463279,Non-Compliant,0.6321498763868775
942,2024-01-15 16:47:46.633678,Applied Arts and Crafts,Completed,0.5996351682334005,0.8403648022636344,0.5711234816082484,Partially Compliant,0.6436206739874204
943,2023-11-16 16:47:46.633680,Engineering,Scheduled,0.9387350233272409,0.7363834285742233,0.7784622521035723,Fully Compliant,0.7556695448980664
944,2024-04-03 16:47:46.633681,Applied Arts and Crafts,Completed,0.8693615753632832,0.9669072266310723,0.6733897296639265,Fully Compliant,0.9033429273817898
945,2023-11-28 16:47:46.633683,Applied Arts and Crafts,Completed,0.5068727770056727,0.7626362149437889,0.6892104038661595,Partially Compliant,0.5249322882470895
946,2024-02-15 16:47:46.633684,Management,In Progress,0.6241881301849002,0.6573125834810564,0.8546659362250948,Fully Compliant,0.801702106110123
947,2024-06-22 16:47:46.633686,Engineering,In Progress,0.6072032414965822,0.8858875334008144,0.569151013358351,Partially Compliant,0.9033890712531569
948,2024-05-11 16:47:46.633687,Management,In Progress,0.6354031640184863,0.717341368576404,0.5908237670167119,Fully Compliant,0.5784586360186136
949,2024-08-27 16:47:46.633689,Pharmacy,In Progress,0.6237798851399432,0.8101881229423573,0.954785074677182,Non-Compliant,0.5075112709902831
950,2023-09-16 16:47:46.633690,Management,Completed,0.5312631478714229,0.879133114202068,0.43373457691058337,Fully Compliant,0.656356647570729
951,2023-10-05 16:47:46.633692,Management,Scheduled,0.7294702582984102,0.9601056444808281,0.6913805790480042,Fully Compliant,0.794071853364799
952,2023-10-18 16:47:46.633693,Management,Completed,0.8663667373930826,0.9168764779206704,0.9476804802447171,Partially Compliant,0.5691415867023739
953,2023-09-16 16:47:46.633695,Engineering,Completed,0.8033658623587182,0.8705444271490896,0.7662178046908942,Fully Compliant,0.7130611854862428
