crop,disease,temperature,humidity,rainfall,soil_moisture,date
Maize,Powdery Mildew,25.555241306728952,63.44645802981599,48.91654038386239,66.39006150481754,2024-08-20 14:34:27.341410
Maize,Rust,18.410760977964518,56.84103294033754,10.522983608826713,61.37498393199379,2024-01-17 14:34:27.341427
Rice,Leaf Spot,20.969861961499266,70.34171147593166,16.4380063777225,36.6867300532282,2023-11-17 14:34:27.341458
Wheat,Blight,30.19040297433888,42.35929105130839,35.464806357038405,21.268989400964976,2023-12-16 14:34:27.341475
Potato,Healthy,29.455373520215915,86.7184224150982,45.85383897349066,55.00557290864547,2024-01-07 14:34:27.341491
Rice,Healthy,18.96392772843336,82.46388190249985,17.626462065025866,63.36101446846919,2023-10-21 14:34:27.341506
Tomato,Rust,20.350540604966845,61.15241847620761,11.718504533893775,27.41398924409457,2024-08-07 14:34:27.341523
Tomato,Blight,22.525186586608438,85.39716126083614,27.241233783671586,36.18454795242602,2023-11-23 14:34:27.341545
Wheat,Leaf Spot,24.071456192303494,32.282950698605454,36.43185111584496,51.68408485592474,2024-07-09 14:34:27.341560
Potato,Blight,22.66775727263997,80.22971785170154,43.264727960051225,56.170782823738186,2024-06-05 14:34:27.341579
Maize,Leaf Spot,26.762521309357098,70.01794220923091,10.03564214568961,72.80928397461554,2024-05-16 14:34:27.341596
Rice,Leaf Spot,15.360580179178244,36.13993077204379,20.524935684868968,75.99157502294109,2023-11-26 14:34:27.341616
Maize,Rust,25.656942645665197,58.279307646304105,49.05488122567548,64.42269781646118,2024-04-14 14:34:27.341645
Tomato,Rust,18.3623619519545,60.73563383257563,24.368740396062243,57.505493161191716,2024-02-22 14:34:27.341665
Potato,Leaf Spot,18.467921324122386,73.48721849750316,25.267683411891305,60.79830260536258,2023-11-24 14:34:27.341681
Tomato,Rust,29.466606079879263,38.16337406589858,41.803945039764045,29.287162090766717,2023-10-30 14:34:27.341702
Tomato,Powdery Mildew,20.093275317799236,59.33705558630712,20.37039406773427,79.19416944675959,2024-05-22 14:34:27.341721
Tomato,Rust,21.0524636585751,57.59890018068605,13.966974263827975,42.16346986730683,2024-05-28 14:34:27.341737
Rice,Blight,32.64818372887577,64.30073270098431,16.582892208850875,63.38342752761979,2023-09-29 14:34:27.341754
Potato,Leaf Spot,19.82128691713473,30.94175433577678,18.004981539105664,25.389327765536287,2023-11-22 14:34:27.341771
Rice,Powdery Mildew,17.018832511127975,41.9406776649113,49.99246222432001,20.131048571434928,2024-01-30 14:34:27.341786
Wheat,Rust,31.84387461746229,42.55836455005252,3.626115847724071,62.196803242535026,2024-03-22 14:34:27.341800
Maize,Rust,16.808379555833216,86.87139403521965,12.927863182012295,40.23274942437715,2024-01-24 14:34:27.341817
Rice,Powdery Mildew,28.850280255223858,44.61170033397218,46.58296248795095,26.29014483235948,2023-09-12 14:34:27.341834
Rice,Healthy,30.6114545164188,51.69643910552337,20.320927050106892,68.56217266621674,2023-09-07 14:34:27.341851
Potato,Powdery Mildew,17.427438490972392,89.15605011749507,39.03410373439311,43.41431297503971,2024-08-24 14:34:27.341867
Potato,Powdery Mildew,26.081985607916522,40.46990918387731,18.935167779057966,70.58869190178473,2024-01-04 14:34:27.341883
Potato,Blight,23.389629701796395,53.441612226056925,33.291541382593124,32.93077145286613,2023-11-15 14:34:27.341899
Rice,Blight,29.810190424366372,75.41561070762083,30.335810098500193,30.00724011102045,2024-01-10 14:34:27.341921
Wheat,Leaf Spot,16.828525377234186,63.410321681414466,44.593656500420494,37.22988590783345,2024-08-04 14:34:27.341938
Rice,Leaf Spot,25.997538423124208,67.17495556962521,33.17451725643551,70.1774787861476,2024-01-04 14:34:27.341953
Rice,Blight,32.03074343795851,39.39676889355899,48.738004066809765,70.55229376391821,2023-12-17 14:34:27.341969
Potato,Blight,21.818956032852196,83.97076590577859,47.043995317074234,60.251893220114354,2023-12-17 14:34:27.341984
Tomato,Healthy,31.71080449087415,87.69676550599699,38.75409001695596,57.316204025402556,2023-09-13 14:34:27.342001
Potato,Powdery Mildew,26.253108458054847,75.73125067164493,35.680368313173574,32.450689723092744,2024-07-22 14:34:27.342016
Tomato,Healthy,23.64232473603859,87.995446213399,22.610755005085903,28.56713820007308,2024-01-02 14:34:27.342031
Tomato,Leaf Spot,28.96675942558805,47.62766823925965,33.60262702526809,62.12940591181423,2023-11-03 14:34:27.342048
Maize,Blight,27.623761561201423,39.816989324553305,28.280176387402168,50.234781522836,2023-09-18 14:34:27.342064
Rice,Leaf Spot,31.972131037975593,83.31852683019103,24.192498501661163,63.70534923796629,2024-01-23 14:34:27.342079
Wheat,Healthy,33.668262540469094,73.41207439986532,28.859333811165445,58.86320326523672,2023-12-09 14:34:27.342095
Maize,Healthy,22.19984837558116,34.603403967361366,21.314885870171295,46.540127483012924,2024-01-11 14:34:27.342111
Maize,Blight,24.333663116617284,33.16258739120634,1.8783114771990295,63.03088682280546,2024-05-05 14:34:27.342126
Potato,Powdery Mildew,19.862490608453374,74.68504389779534,8.411828955424594,31.396084619661202,2023-12-22 14:34:27.342140
Potato,Blight,27.904752891066632,69.05830471311268,41.22585348999646,45.06251401837855,2024-06-12 14:34:27.342155
Tomato,Blight,28.957287907042886,46.095021535338645,49.966813999175216,30.520054482611595,2024-08-24 14:34:27.342170
